id;title;genre;uri;method;tc;yc;gc;updated
318405;Love in Simla (1960);Comedy|Drama|Family;http://dbpedia.org/resource/Love_in_Simla;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
318411;The Magdalene Sisters (2002);Drama;http://dbpedia.org/resource/The_Magdalene_Sisters;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
318412;Magdusa ka! (1986);Drama;;;0.0;0.0;0.0;2016-10-06T22:57:08
318462;Diarios de motocicleta (2004);Adventure|Biography|Drama;http://dbpedia.org/resource/The_Motorcycle_Diaries_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
318497;Nine Lives (2002);Horror|Thriller;http://dbpedia.org/resource/Nine_Lives_(2002_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
318627;Resident Evil: Apocalypse (2004);Action|Horror|Sci-Fi;http://dbpedia.org/resource/Resident_Evil:_Apocalypse;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
318649;Sahara (2005);Action|Adventure|Comedy;http://dbpedia.org/resource/Sahara_(2005_film);perfect;1.0;1.0;0.75;2015-11-24T20:50:41
318761;Thumbsucker (2005);Comedy|Drama;http://dbpedia.org/resource/Thumbsucker_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
318765;El viento (2005);Drama|Romance;http://dbpedia.org/resource/El_Viento_(film);partial;0.888888888889;1.0;0.0;2015-06-02T00:47:19
318819;WXIII: Patlabor the Movie 3 (2002);Sci-Fi|Animation|Action;http://dbpedia.org/resource/WXIII:_Patlabor_the_Movie_3;partial;1.0;1.0;0.0;2015-08-24T08:23:31
318828;When Boys Fly (2002);Documentary;http://dbpedia.org/resource/When_Boys_Fly;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
318974;The Alamo (2004);Drama|History|War;http://dbpedia.org/resource/The_Alamo_(2004_film);perfect;1.0;1.0;0.75;2015-06-02T00:47:19
319020;Awara Paagal Deewana (2002);Action|Comedy|Crime;http://dbpedia.org/resource/Awara_Paagal_Deewana;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
319061;Big Fish (2003);Adventure|Drama|Fantasy;http://dbpedia.org/resource/Big_Fish;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
319075;Bob Dylan: 30th Anniversary Concert Celebration (1993);Documentary|Music;;;0.0;0.0;0.0;2015-06-02T00:47:19
319147;Casomai (2002);Comedy|Romance;http://dbpedia.org/resource/Casomai;perfect;1.0;1.0;0.5;2016-10-12T13:07:31
319255;Dark Echo (1977);Horror;;;0.0;0.0;0.0;2015-06-02T00:47:19
319262;The Day After Tomorrow (2004);Action|Adventure|Sci-Fi;http://dbpedia.org/resource/The_Day_After_Tomorrow;perfect;1.0;1.0;0.2;2015-06-02T00:47:19
319343;Elf (2003);Comedy|Family|Fantasy;http://dbpedia.org/resource/Elf_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
319531;I'll Sleep When I'm Dead (2003);Crime|Drama|Mystery;http://dbpedia.org/resource/I'll_Sleep_When_I'm_Dead_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
319576;Irupatthi Naalu Mani Neram (1984);;;;0.0;0.0;0.0;2015-06-02T00:47:19
319728;The Last Horror Movie (2003);Horror|Thriller;http://dbpedia.org/resource/The_Last_Horror_Movie;perfect;1.0;1.0;0.5;2016-01-03T19:01:17
319769;Los lunes al sol (2002);Comedy|Drama;http://dbpedia.org/resource/Mondays_in_the_Sun;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
319829;Masked and Anonymous (2003);Comedy|Drama|Music;http://dbpedia.org/resource/Masked_and_Anonymous;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
319836;Matir moina (2002);Drama|History;http://dbpedia.org/resource/Matir_Moina;pattern;0.909090909091;1.0;0.0;2015-06-02T00:47:19
320042;Kamchatka (2002);Drama;http://dbpedia.org/resource/Kamchatka_(film);perfect;1.0;1.0;1.0;2015-10-12T07:53:48
320159;The Night We Called It a Day (2003);Biography|Comedy|Drama;http://dbpedia.org/resource/The_Night_We_Called_It_a_Day_(film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
320193;Oasis (2002);Drama|Romance;http://dbpedia.org/resource/Oasis_(2002_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
320241;Particles of Truth (2003);Drama;http://dbpedia.org/resource/Particles_of_Truth;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
320244;Party Monster (2003);Biography|Crime|Drama;http://dbpedia.org/resource/Party_Monster_(2003_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
320512;The Smashing Machine (2002);Documentary|Sport;;;0.0;0.0;0.0;2015-06-02T00:47:19
320661;Kingdom of Heaven (2005);Action|Adventure|Drama;http://dbpedia.org/resource/Kingdom_of_Heaven_(film);perfect;1.0;1.0;0.0;2015-06-02T00:47:19
320691;Underworld (2003);Action|Fantasy;http://dbpedia.org/resource/Underworld_(2003_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
321150;All the Love You Cannes! (2002);Documentary|Comedy;http://dbpedia.org/resource/All_the_Love_You_Cannes!;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
321997;Detention (2003);Action|Drama|Thriller;http://dbpedia.org/resource/Detention_(2003_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
322082;Rencontre avec le dragon (2003);Drama;http://dbpedia.org/resource/Rencontre_avec_le_dragon;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
322132;Edhak el soura tetlaa helwa (1998);Comedy|Drama|Romance;;;0.0;0.0;0.0;2016-10-05T15:56:14
322259;2 Fast 2 Furious (2003);Action|Crime|Thriller;http://dbpedia.org/resource/2_Fast_2_Furious;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
322330;Freaky Friday (2003);Comedy|Family|Fantasy;http://dbpedia.org/resource/Freaky_Friday_(2003_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
322332;Freedom's Fury (2006);Documentary|Sport;;;0.0;0.0;0.0;2015-06-02T00:47:19
322420;Zivot je cudo (2004);Comedy|Romance|Music;;;0.0;0.0;0.0;2015-06-02T00:47:19
322589;Honey (2003);Drama|Music|Romance;http://dbpedia.org/resource/Honey_(2003_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
322674;De tweeling (2002);Drama|Romance|War;http://dbpedia.org/resource/Twin_Sisters_(2002_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
322802;Jackass: The Movie (2002);Documentary|Comedy;http://dbpedia.org/resource/Jackass:_The_Movie;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
322824;Japón (2002);Drama;http://dbpedia.org/resource/Jap%C3%B3n;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
323013;Lakshya (2004);War|Drama|Romance;http://dbpedia.org/resource/Lakshya_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
323033;Laws of Attraction (2004);Comedy|Romance;http://dbpedia.org/resource/Laws_of_Attraction;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
323120;Loving Annabelle (2006);Drama|Romance;http://dbpedia.org/resource/Loving_Annabelle;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
323465;Octane (2003);Horror|Mystery|Thriller;http://dbpedia.org/resource/Octane_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
323572;Chasing Papi (2003);Comedy|Romance;http://dbpedia.org/resource/Chasing_Papi;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
323630;Pon (2002);Drama|Horror|Mystery;;;0.0;0.0;0.0;2015-06-02T00:47:19
323642;Piglet's Big Movie (2003);Animation|Adventure|Family;http://dbpedia.org/resource/Piglet's_Big_Movie;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
323807;Ricordati di me (2003);Comedy|Romance|Drama;http://dbpedia.org/resource/Remember_Me,_My_Love;perfect;1.0;1.0;0.333333333333;2015-09-03T14:34:59
323808;The Wicker Tree (2011);Drama|Horror;http://dbpedia.org/resource/The_Wicker_Tree;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
323872;Salmer fra kjøkkenet (2003);Comedy|Drama;http://dbpedia.org/resource/Kitchen_Stories;any;0.285714285714;1.0;1.0;2015-06-02T00:47:19
323939;Shade (2003);Crime|Thriller;http://dbpedia.org/resource/Shade_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
323944;Shattered Glass (2003);Drama|History;http://dbpedia.org/resource/Shattered_Glass_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
323998;Smala Sussie (2003);Comedy|Crime|Mystery;http://dbpedia.org/resource/Slim_Susie;any;0.583333333333;1.0;0.333333333333;2015-06-02T00:47:19
324127;Suspect Zero (2004);Crime|Thriller;http://dbpedia.org/resource/Suspect_Zero;perfect;1.0;1.0;0.5;2015-10-05T07:59:20
324133;Swimming Pool (2003);Crime|Drama|Thriller;http://dbpedia.org/resource/Swimming_Pool_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
324197;Le temps du loup (2003);Drama;http://dbpedia.org/resource/Time_of_the_Wolf;partial;0.9375;1.0;1.0;2015-10-22T11:18:30
324216;The Texas Chainsaw Massacre (2003);Horror;http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film);perfect;1.0;1.0;1.0;2015-12-15T10:10:02
324554;Wicker Park (2004);Drama|Mystery|Romance;http://dbpedia.org/resource/Wicker_Park_(film);perfect;1.0;1.0;0.75;2015-12-01T21:28:43
324579;Witness to Hope: The Life of Karol Wojtyla, Pope John Paul II (2002);Documentary;;;0.0;0.0;0.0;2015-06-02T00:47:19
324619;Spinning Boris (2003);Comedy|Drama;http://dbpedia.org/resource/Spinning_Boris;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
325055;Sylvia (2003);Biography|Drama|Romance;http://dbpedia.org/resource/Sylvia_(2003_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
325056;Befreite Zone (2003);Comedy|Drama;;;0.0;0.0;0.0;2015-06-06T16:10:17
325123;Bright Young Things (2003);Comedy|Drama|War;http://dbpedia.org/resource/Bright_Young_Things_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
325181;Chung wah do hap (2000);Action|Comedy;;;0.0;0.0;0.0;2016-11-20T11:17:25
325258;Dickie Roberts: Former Child Star (2003);Comedy;http://dbpedia.org/resource/Dickie_Roberts:_Former_Child_Star;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
325537;Head of State (2003);Comedy;http://dbpedia.org/resource/Head_of_State_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
325596;The I Inside (2004);Mystery|Sci-Fi|Thriller;http://dbpedia.org/resource/The_I_Inside;perfect;1.0;1.0;0.333333333333;2016-01-03T19:01:19
325655;Gin gwai (2002);Drama|Horror|Thriller;http://dbpedia.org/resource/The_Eye_(2002_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
325675;Karpuz kabugundan gemiler yapmak (2004);Comedy|Drama|Family;;;0.0;0.0;0.0;2015-06-02T00:47:19
325703;Lara Croft Tomb Raider: The Cradle of Life (2003);Action|Adventure|Fantasy;http://dbpedia.org/resource/Lara_Croft_Tomb_Raider:_The_Cradle_of_Life;perfect;1.0;1.0;0.75;2015-06-02T00:47:19
325710;The Last Samurai (2003);Action|Drama|History;http://dbpedia.org/resource/The_Last_Samurai;perfect;1.0;1.0;0.2;2015-06-02T00:47:19
325743;Lightereul kyeora (2002);Comedy|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
325761;Luster (2002);Comedy|Drama;http://dbpedia.org/resource/Luster_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
325805;Matchstick Men (2003);Comedy|Crime|Drama;http://dbpedia.org/resource/Matchstick_Men;perfect;1.0;1.0;0.75;2015-06-02T00:47:19
325980;Pirates of the Caribbean: The Curse of the Black Pearl (2003);Action|Adventure|Fantasy;http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
326036;Qui a tué Bambi? (2003);Thriller|Drama;;;0.0;0.0;0.0;2015-07-20T23:24:40
326143;Seinto Seiya: Shinku no shônen densetsu (1988);Animation|Action|Fantasy;;;0.0;0.0;0.0;2016-10-05T15:56:46
326306;The Trials of Henry Kissinger (2002);Documentary;http://dbpedia.org/resource/The_Trials_of_Henry_Kissinger;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
326429;Das Wunder von Bern (2003);Comedy|Drama|Sport;;;0.0;0.0;0.0;2015-06-02T00:47:19
326450;Zvezda (2002);Action|Adventure|Drama;;;0.0;0.0;0.0;2015-11-09T17:18:24
326576;Humraaz (2002);Action|Musical|Romance;http://dbpedia.org/resource/Humraaz;perfect;1.0;1.0;0.0;2016-10-05T15:56:49
326664;Swimming Upstream (2003);Biography|Drama|Sport;http://dbpedia.org/resource/Swimming_Upstream;perfect;1.0;1.0;0.666666666667;2016-11-08T19:32:45
326769;Biker Boyz (2003);Action|Drama;http://dbpedia.org/resource/Biker_Boyz;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
326805;Chori Chori (2003);Comedy|Romance|Musical;http://dbpedia.org/resource/Chori_Chori_(2003_film);perfect;1.0;1.0;0.0;2015-06-02T00:47:19
326806;Civil Brand (2002);Drama|Thriller|Crime;http://dbpedia.org/resource/Civil_Brand;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
326835;Dot the I (2003);Drama|Romance|Thriller;http://dbpedia.org/resource/Dot_the_i;pattern;0.888888888889;1.0;0.333333333333;2015-06-02T00:47:19
326856;Envy (2004);Comedy;http://dbpedia.org/resource/Envy_(2004_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
326905;The Great Raid (2005);Action|Drama|War;http://dbpedia.org/resource/The_Great_Raid;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
326977;Io non ho paura (2003);Crime|Drama|Mystery;http://dbpedia.org/resource/I'm_Not_Scared;perfect;1.0;1.0;0.25;2015-06-02T00:47:19
326983;Jaani Dushman: Ek Anokhi Kahani (2002);Action|Fantasy|Musical;http://dbpedia.org/resource/Jaani_Dushman:_Ek_Anokhi_Kahani;perfect;1.0;1.0;0.0;2015-11-24T20:50:44
327002;Kimi yo fundo no kawa wo watare (1976);Action|Crime|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
327004;Kuch Tum Kaho Kuch Hum Kahein (2002);Action|Drama|Romance;http://dbpedia.org/resource/Kuch_Tum_Kaho_Kuch_Hum_Kahein;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
327005;Kyaa Dil Ne Kahaa (2002);Family|Romance;http://dbpedia.org/resource/Kyaa_Dil_Ne_Kahaa;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
327056;Mystic River (2003);Crime|Drama|Mystery;http://dbpedia.org/resource/Mystic_River_(film);perfect;1.0;1.0;1.0;2016-10-06T09:18:52
327071;Om Jai Jagadish (2002);Drama|Musical;http://dbpedia.org/resource/Om_Jai_Jagadish;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
327084;Over the Hedge (2006);Animation|Adventure|Comedy;http://dbpedia.org/resource/Over_the_Hedge_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
327116;The Road Home (2003);Action|Drama|Family;http://dbpedia.org/resource/The_Road_Home_(2003_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
327137;Secondhand Lions (2003);Comedy|Drama|Family;http://dbpedia.org/resource/Secondhand_Lions;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
327162;The Stepford Wives (2004);Comedy|Sci-Fi|Thriller;http://dbpedia.org/resource/The_Stepford_Wives_(2004_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
327247;The Whole Ten Yards (2004);Comedy|Crime|Thriller;http://dbpedia.org/resource/The_Whole_Ten_Yards;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
327409;Alien Hunter (2003);Action|Adventure|Sci-Fi;http://dbpedia.org/resource/Alien_Hunter;perfect;1.0;1.0;0.25;2015-06-02T00:47:19
327419;Amir El Zalam (2002);Action|Comedy|Romance;;;0.0;0.0;0.0;2016-10-05T15:57:22
327437;Around the World in 80 Days (2004);Action|Adventure|Comedy;http://dbpedia.org/resource/Around_the_World_in_80_Days_(2004_film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
327554;Catwoman (2004);Action;http://dbpedia.org/resource/Catwoman_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
327597;Coraline (2009);Animation|Fantasy;http://dbpedia.org/resource/Coraline_(film);perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
327643;Dirty Love (2005);Comedy|Romance;http://dbpedia.org/resource/Dirty_Love_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
327648;Do Phool (1974);Action|Comedy|Drama;http://dbpedia.org/resource/Do_Phool;perfect;1.0;0.999493414387;0.333333333333;2015-06-02T00:47:19
327679;Ella Enchanted (2004);Comedy|Family|Fantasy;http://dbpedia.org/resource/Ella_Enchanted_(film);perfect;1.0;1.0;0.75;2015-10-09T09:52:54
327753;Funny Ha Ha (2002);Comedy|Drama;http://dbpedia.org/resource/Funny_Ha_Ha;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
327770;Girl King (2002);;http://dbpedia.org/resource/Girl_King;perfect;1.0;1.0;0.0;2015-06-02T00:47:19
327835;El harrif (1983);Drama;;;0.0;0.0;0.0;2016-10-05T15:57:33
327850;The Rundown (2003);Action|Adventure|Comedy;http://dbpedia.org/resource/The_Rundown;perfect;1.0;1.0;0.75;2015-06-02T00:47:19
327919;I Am David (2003);Drama;http://dbpedia.org/resource/I_Am_David_(film);perfect;1.0;1.0;0.0;2015-06-02T00:47:19
327920;I Am Trying to Break Your Heart (2002);Documentary|Music;http://dbpedia.org/resource/I_Am_Trying_to_Break_Your_Heart:_A_Film_About_Wilco;perfect;1.0;1.0;0.5;2016-10-11T10:15:29
328049;Kôtei no inai hachigatsu (1978);Drama|Thriller;;;0.0;0.0;0.0;2015-06-02T00:47:19
328077;Love Object (2003);Drama|Horror|Romance;http://dbpedia.org/resource/Love_Object;perfect;1.0;1.0;0.0;2016-01-03T19:01:21
328099;Malibu's Most Wanted (2003);Comedy|Crime;http://dbpedia.org/resource/Malibu's_Most_Wanted;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
328107;Man on Fire (2004);Action|Crime|Drama;http://dbpedia.org/resource/Man_on_Fire_(2004_film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
328349;Sahar el layaly (2003);Drama|Romance;;;0.0;0.0;0.0;2016-10-05T15:58:04
328390;Second Best (2004);Comedy;;;0.0;0.0;0.0;2015-06-02T00:47:19
328432;Sibelius (2003);Biography|Drama;http://dbpedia.org/resource/Sibelius_(film);perfect;1.0;1.0;0.0;2015-09-03T14:35:02
328538;Thirteen (2003);Biography|Drama;http://dbpedia.org/resource/Thirteen_(film);pattern;1.0;1.0;0.5;2015-06-02T00:47:19
328589;Under the Tuscan Sun (2003);Comedy|Drama|Romance;http://dbpedia.org/resource/Under_the_Tuscan_Sun_(film);perfect;1.0;1.0;0.666666666667;2016-10-12T13:07:33
328729;Dil Maange More!!! (2004);Romance;;;0.0;0.0;0.0;2016-10-05T15:58:33
328802;11'09''01 - September 11 (2002);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
328825;Al primo soffio di vento (2002);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
328828;American Wedding (2003);Comedy|Romance;http://dbpedia.org/resource/American_Wedding;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
328832;The Animatrix (2003);Animation|Action|Adventure;http://dbpedia.org/resource/The_Animatrix;partial;1.0;1.0;0.0;2015-06-02T00:47:19
328880;Brother Bear (2003);Animation|Adventure|Family;http://dbpedia.org/resource/Brother_Bear;perfect;1.0;1.0;0.25;2015-06-02T00:47:19
328962;Comedian (2002);Documentary|Comedy;http://dbpedia.org/resource/Comedian_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
328998;Dil Hai Tumhaara (2002);Drama|Romance;http://dbpedia.org/resource/Dil_Hai_Tumhaara;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
329002;Dyskoloi apohairetismoi: O babas mou (2002);Drama|Family;;;0.0;0.0;0.0;2016-10-05T15:59:03
329028;Dumb and Dumberer: When Harry Met Lloyd (2003);Comedy;http://dbpedia.org/resource/Dumb_and_Dumberer:_When_Harry_Met_Lloyd;perfect;1.0;1.0;1.0;2015-10-09T09:52:56
329030;The Dust Factory (2004);Drama|Family|Fantasy;http://dbpedia.org/resource/The_Dust_Factory;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
329083;Fine mrtve djevojke (2002);Drama|Thriller;http://dbpedia.org/resource/Fine_Dead_Girls;any;0.368421052632;1.0;0.0;2015-06-02T00:47:19
329101;Freddy vs. Jason (2003);Horror|Thriller;http://dbpedia.org/resource/Freddy_vs._Jason;perfect;1.0;1.0;0.25;2015-06-02T00:47:19
329106;Führer Ex (2002);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
329162;Devil's Pond (2003);Drama|Thriller;http://dbpedia.org/resource/Devil's_Pond;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
329330;Lugares comunes (2002);Drama;http://dbpedia.org/resource/Common_Places;partial;0.533333333333;1.0;1.0;2016-10-05T15:59:11
329354;Marigold (2007);Comedy;http://dbpedia.org/resource/Marigold_(2007_film);perfect;1.0;1.0;0.0;2015-06-02T00:47:19
329388;Monsieur Ibrahim et les fleurs du Coran (2003);Comedy|Drama;http://dbpedia.org/resource/Monsieur_Ibrahim;partial;0.974358974359;1.0;0.5;2015-06-02T00:47:19
329575;Seabiscuit (2003);Drama|History|Sport;http://dbpedia.org/resource/Seabiscuit_(film);perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
329691;Torque (2004);Action|Comedy|Crime;http://dbpedia.org/resource/Torque_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
329717;Hollywood Homicide (2003);Action|Comedy|Crime;http://dbpedia.org/resource/Hollywood_Homicide;pattern;1.0;1.0;0.5;2015-06-02T00:47:19
329767;Wilbur Wants to Kill Himself (2002);Comedy|Drama|Romance;http://dbpedia.org/resource/Wilbur_Wants_to_Kill_Himself;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
329774;xXx: State of the Union (2005);Action|Adventure|Crime;http://dbpedia.org/resource/XXX:_State_of_the_Union;partial;0.95652173913;1.0;0.5;2015-06-02T00:47:19
330069;Blue Collar Comedy Tour: The Movie (2003);Comedy|Documentary;http://dbpedia.org/resource/Blue_Collar_Comedy_Tour:_The_Movie;perfect;1.0;1.0;0.5;2015-06-02T00:47:19
330082;Boom (2003);Crime|Thriller;http://dbpedia.org/resource/Boom_(film);perfect;1.0;1.0;0.0;2016-10-05T15:59:13
330229;Dolls (2002);Drama|Romance;http://dbpedia.org/resource/Dolls_(2002_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
330247;Défense d'aimer (2002);Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
330373;Harry Potter and the Goblet of Fire (2005);Adventure|Family|Fantasy;http://dbpedia.org/resource/Harry_Potter_and_the_Goblet_of_Fire_(film);perfect;1.0;1.0;0.25;2015-06-02T00:47:19
330505;Kal Aaj Aur Kal (1971);Family|Musical|Romance;http://dbpedia.org/resource/Kal_Aaj_Aur_Kal;perfect;1.0;1.0;0.0;2016-10-06T09:18:54
330539;De kus (2004);Thriller|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
330602;Mambo Italiano (2003);Comedy|Drama;http://dbpedia.org/resource/Mambo_Italiano_(film);perfect;1.0;1.0;1.0;2015-12-01T21:28:45
330793;The Punisher (2004);Action|Crime|Drama;http://dbpedia.org/resource/The_Punisher_(2004_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
330829;Robin Williams: Live on Broadway (2002);Documentary|Comedy;;;0.0;0.0;0.0;2015-06-02T00:47:19
330843;Saathiya (2002);Drama|Romance;http://dbpedia.org/resource/Saathiya_(film);perfect;1.0;1.0;0.5;2016-10-05T15:59:16
330911;Elina - Som om jag inte fanns (2002);Drama|Family;http://dbpedia.org/resource/Elina:_As_If_I_Wasn't_There;any;0.344827586207;1.0;0.0;2015-06-02T00:47:19
331175;Any Way the Wind Blows (2003);Comedy|Drama;http://dbpedia.org/resource/Any_Way_the_Wind_Blows_(film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
331189;Bat Thumb (2001);Comedy|Short;;;0.0;0.0;0.0;2016-10-05T15:59:45
331216;Chor Machaaye Shor (2002);Action|Comedy|Crime;http://dbpedia.org/resource/Chor_Machaaye_Shor;perfect;1.0;1.0;0.0;2016-10-05T15:59:47
331370;Whisky (2004);Comedy|Drama;http://dbpedia.org/resource/Whisky_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
331468;Cold Creek Manor (2003);Drama|Horror|Mystery;http://dbpedia.org/resource/Cold_Creek_Manor;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
331632;Scooby-Doo 2: Monsters Unleashed (2004);Adventure|Comedy|Family;http://dbpedia.org/resource/Scooby-Doo_2:_Monsters_Unleashed;perfect;1.0;1.0;0.833333333333;2015-06-02T00:47:19
331639;Shakthi: The Power (2002);Action|Drama;;;0.0;0.0;0.0;2016-10-05T16:00:17
331811;11:14 (2003);Comedy|Crime|Drama;http://dbpedia.org/resource/11:14;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
331933;Man of the House (2005);Action|Comedy;http://dbpedia.org/resource/Man_of_the_House_(2005_crime_comedy_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
331952;The Clearing (2004);Drama|Mystery|Thriller;http://dbpedia.org/resource/The_Clearing;perfect;1.0;1.0;0.333333333333;2015-06-02T00:47:19
331953;Club Dread (2004);Comedy|Horror|Thriller;http://dbpedia.org/resource/Club_Dread;perfect;1.0;1.0;0.666666666667;2015-06-02T00:47:19
332047;Fever Pitch (2005);Comedy|Drama|Romance;http://dbpedia.org/resource/Fever_Pitch_(2005_film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
332136;If Only (2004);Comedy|Drama|Fantasy;http://dbpedia.org/resource/If_Only_(film);perfect;1.0;1.0;0.5;2015-06-02T00:47:19
332280;The Notebook (2004);Drama|Romance;http://dbpedia.org/resource/The_Notebook_(2004_film);perfect;1.0;1.0;1.0;2015-06-02T00:47:19
332281;Nowhere to Go But Up (2003);Comedy|Romance|Drama;;;0.0;0.0;0.0;2015-06-02T00:47:19
332375;Saved! (2004);Comedy|Drama;http://dbpedia.org/resource/Saved!;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
332379;The School of Rock (2003);Comedy|Music;http://dbpedia.org/resource/School_of_Rock;any;0.777777777778;1.0;1.0;2015-06-02T00:47:19
332452;Troy (2004);Adventure;http://dbpedia.org/resource/Troy_(film);perfect;1.0;1.0;0.0;2015-06-02T00:47:19
332639;He ni zai yi qi (2002);Drama|Music;http://dbpedia.org/resource/Together_(2002_film);any;0.133333333333;1.0;1.0;2015-06-02T00:47:19
332658;Intermission (2003);Comedy|Crime|Drama;http://dbpedia.org/resource/Intermission_(film);perfect;1.0;1.0;0.2;2015-06-02T00:47:19
332712;My Baby's Daddy (2004);Comedy;http://dbpedia.org/resource/My_Baby's_Daddy;perfect;1.0;1.0;1.0;2015-06-02T00:47:19
333445;Feast of Death (2001);Documentary;;;0.0;0.0;0.0;2015-06-02T00:47:19
